LOC,CC,PC,Is_Long_Method
282.146062,1.10633,0,TRUE
419.50025,130.71003,0.654097,TRUE
171.031942,84,1.019676,TRUE
101.399124,33,2,TRUE
101,33,1.197779,TRUE
161.33404,2,0,TRUE
172.163413,2.139495,0,TRUE
101.986812,49.839728,2.718064,TRUE
130.450649,64,1.268121,TRUE
179,59,1.050502,TRUE
179,59,1.293918,TRUE
125,61,1.991756,TRUE
100,48.863809,2.187055,TRUE
261.968826,1.497385,0,TRUE
284.140515,1.936767,0,TRUE
255.929156,1,0.822682,TRUE
353.585259,111.425102,2,TRUE
118.411737,53.236258,3.621415,TRUE
109,52.596321,0.702873,TRUE
130.459342,66.36865,3,TRUE
188,59.024652,2,TRUE
188,60.054109,1.56993,TRUE
128.792367,64,1.631312,TRUE
111.101093,53.957063,0.408716,TRUE
311.297415,5.843572,0.217217,TRUE
334.240039,1.702161,0.246336,TRUE
295.212023,1.242412,0,TRUE
158.637536,78.005603,2.493881,TRUE
127.759684,1.214757,0,TRUE
155.706584,1.269821,0,TRUE
122.705432,1,0,TRUE
228.302068,94.353071,0.833106,TRUE
122.247413,40.780394,2.333102,TRUE
120.371029,40,1,TRUE
268.658834,2,0.71498,TRUE
254.24759,1,0.678633,TRUE
434.90736,133.173402,1.562998,TRUE
141.909877,2,0,TRUE
160.003425,1.657336,0,TRUE
139.910574,1,0.430232,TRUE
143,1.287443,0,TRUE
161.05162,1.166946,0,TRUE
219.84599,71.427912,2,TRUE
141.185637,2,0,TRUE
187.477343,2,0,TRUE
208.342888,1.31124,0,TRUE
237,1.100927,0,TRUE
151.284533,1,0,TRUE
101.894372,48.999327,0.797763,TRUE
139.115939,45.278889,1.123276,TRUE
140,46,1.346425,TRUE
126,61,1.044988,TRUE
348.710721,2,0,TRUE
396.565736,1.595064,0,TRUE
309.23097,1,0,TRUE
457.667663,141.468975,1.157433,TRUE
189.311883,89.496754,2.202624,TRUE
113.135253,54.724144,1,TRUE
214.925688,1.951838,0.918232,TRUE
241.207409,1.039012,1.556663,TRUE
202.684978,1.178563,0,TRUE
398.309503,118.912269,1.592972,TRUE
126.328419,61.607576,3.646424,TRUE
108,2.601093,0.767134,TRUE
108.433871,7.889525,0,TRUE
111.477731,6.83627,8.635926,TRUE
116.956798,19,1,TRUE
133,26,0.922292,TRUE
167.409093,37.401618,0,TRUE
193.181836,22.806978,1,TRUE
121,2.326665,2.684513,TRUE
210.085551,37,0.913019,TRUE
102.956313,17.916284,5.87104,TRUE
185.579407,41,4.036797,TRUE
107.650947,27.338051,2,TRUE
116.090046,38.06546,0.903084,TRUE
167,52.913527,2,TRUE
154,32.317306,0.881978,TRUE
113.855343,33,3.320537,TRUE
145.726204,37,1,TRUE
157.240884,35.211255,2,TRUE
127.221027,21.417007,2,TRUE
125.760696,9.357435,1.960945,TRUE
113,33.310538,4,TRUE
116,29.242651,1.792116,TRUE
106.980546,17,0,TRUE
151,35.954112,1.843186,TRUE
101.377238,25,1.703526,TRUE
146,24.772983,0,TRUE
163,25.084774,0.761622,TRUE
119.050708,17.950777,0,TRUE
152,22.729618,1.62801,TRUE
251,52.142929,0.096755,TRUE
165,24.359715,0.672539,TRUE
170.154326,1,0.183812,TRUE
151,1,0.55632,TRUE
101.695965,1,0.527912,TRUE
122.096763,35.707664,1,TRUE
215.086138,37.778091,2.933291,TRUE
122,20,2.836981,TRUE
144,19.969347,2.32886,TRUE
106.375181,26,1,TRUE
104,18.315336,8.172418,TRUE
162.707395,37.944296,11.79816,TRUE
114.715023,19.11017,4,TRUE
114,16.741688,2.63713,TRUE
109,15.843512,3.114695,TRUE
151.444491,2.785868,0.251954,TRUE
109.374039,20.185199,3,TRUE
149,26,1.044257,TRUE
103,14.633934,4,TRUE
147.504262,46.860616,2.850815,TRUE
101,10,2.179401,TRUE
161.785961,25.019101,3,TRUE
104.098255,17,0,TRUE
119,14.899423,2.132885,TRUE
146.330326,16.173704,1,TRUE
324.347189,58.980126,2,TRUE
100,17,1.382161,TRUE
130,27.393641,2.817024,TRUE
101,12,1.169816,TRUE
155,35,3.698722,TRUE
115.219434,9.423765,0,TRUE
110,15,0.103741,TRUE
274.560813,21.630643,1.739845,TRUE
392.536317,27.744906,1.280625,TRUE
325.394368,39.796415,1.768211,TRUE
282,34.011552,3.509634,TRUE
141.797566,21,1.741093,TRUE
111.571387,8.74731,1.114516,TRUE
189.195695,20.705405,1.153432,TRUE
263.719505,41.597549,0.04396,TRUE
147.747649,1,0,TRUE
106,19.742595,1,TRUE
157,29.236163,0.432482,TRUE
188.384764,15.504905,1,TRUE
132.413153,25.476659,0.593751,TRUE
322.03557,56.368695,1.686748,TRUE
126.125641,17,4.539217,TRUE
115,30,4.773606,TRUE
136,30.984768,6.588148,TRUE
114.554175,20.744475,2,TRUE
128.492714,12.201396,0.459714,TRUE
214.570234,32,0.838881,TRUE
125.902812,13.452386,1,TRUE
146,25.809735,1.281104,TRUE
122.42469,17,2.027803,TRUE
130,14.078412,0.801621,TRUE
114.688027,24,0.871727,TRUE
105.350682,12,0,TRUE
104.76185,1,1,TRUE
115.666333,18,2.726145,TRUE
123,20.47506,2.49285,TRUE
108,20.934621,0.724084,TRUE
172.524331,37.416777,0.372509,TRUE
150.589724,36.507051,2.880695,TRUE
121.283837,30,2.332372,TRUE
160.947346,33,1,TRUE
188.986702,44.466811,1,TRUE
189,1,1.745295,TRUE
100,20,0.558491,TRUE
151.588257,21.791444,3,TRUE
125.213941,12.981631,0,TRUE
114,14.141936,0,TRUE
235.60386,15.156596,1.746897,TRUE
173.035133,16.431949,1.864622,TRUE
105.781961,20.033072,0,TRUE
121.673586,18,0,TRUE
109.655264,24.975613,1,TRUE
145.571779,3,0.546562,TRUE
128,1.781013,0,TRUE
114,2.990638,0,TRUE
115,1.766453,0,TRUE
182.549567,1,0,TRUE
132,1,0.199539,TRUE
162,38.939937,1,TRUE
105,21.439297,4.344198,TRUE
318.572153,12.208081,0.396022,TRUE
154.081953,1,0,TRUE
105.700131,21.688473,6,TRUE
338.132253,14.92522,0,TRUE
293.514774,17.332777,0,TRUE
160.428774,30.445657,1,TRUE
127.272712,25,1,TRUE
110,1.389498,2,TRUE
101.875247,21,1,TRUE
100.560471,26.992055,0,TRUE
144.703264,19.93823,2.584051,TRUE
104.700838,25,1,TRUE
127.116973,21.00199,2.911746,TRUE
133.305019,65.394443,1,TRUE
156.439358,35,3.807247,TRUE
120,30.49024,2.327263,TRUE
124.032911,14.764388,1,TRUE
132.553867,1.226661,0,TRUE
106,26,2.383316,TRUE
114.07335,32.330386,2.421708,TRUE
117,19.642952,2.860883,TRUE
369.41042,75.900244,1.212542,TRUE
136.956647,26,6,TRUE
115.418641,24.57514,9.12243,TRUE
110.289173,20,3.276354,TRUE
227,42.848986,1.951056,TRUE
112,21.716508,0.345499,TRUE
188,31.692796,12.25947,TRUE
136,28,0.881622,TRUE
123.768837,20.667639,8.674872,TRUE
113.48098,30,3,TRUE
116.853208,24.596789,5.994608,TRUE
126.842996,5.626033,1.554101,TRUE
134.258342,1,0,TRUE
109,1.560508,0,TRUE
112.441965,4.287481,0,TRUE
218.165341,1,0,TRUE
115.909226,64.391928,1,TRUE
155.03233,44.798429,2,TRUE
130.427631,32,1.030834,TRUE
234.114944,34,3.886567,TRUE
204.228977,40.484119,3,TRUE
136.540975,13.826387,1.578783,TRUE
258.758739,24.688638,3.992941,TRUE
105.745189,18,3,TRUE
231.199171,14.777906,3.43534,TRUE
247.029765,18.01649,2.491239,TRUE
253.088392,27.3551,5,TRUE
238.229071,20.2229,4.142969,TRUE
192,20,4.887711,TRUE
145.077258,28.654076,3.898141,TRUE
156,23,1.01878,TRUE
159,23.131601,2,TRUE
105.810769,1,0.261684,TRUE
122,4.063439,0,TRUE
136,9.647126,0.720111,TRUE
515.278109,1,0,TRUE
293.377352,18.165239,0,TRUE
187.784389,5.986217,0.473185,TRUE
137,5,1.266589,TRUE
140.33604,4.697032,0.722428,TRUE
103.88485,9.817403,0.046293,TRUE
115.36673,7.620977,0.444179,TRUE
143,7,2.091152,TRUE
106.201808,14.890365,0,TRUE
112.424445,11,0.4935,TRUE
563.297952,115.455372,1,TRUE
253.988433,37.295945,1.518472,TRUE
158.515539,11.968705,3.817523,TRUE
167.518834,16.114815,0.228165,TRUE
195.863246,5.613598,0,TRUE
113.593644,3.137635,0,TRUE
249,6.885467,0.674537,TRUE
200,17.782155,1.463093,TRUE
162,33,1.664016,TRUE
125,32.462672,2.393442,TRUE
150,33.243819,2,TRUE
121.671687,43.544664,1.78754,TRUE
106,34.648765,1.095156,TRUE
110.761637,59.879185,0.042285,TRUE
564.406107,123.1979,1.636171,TRUE
500.511866,166.306239,1.815995,TRUE
157.243592,41.62037,2.751244,TRUE
374.008059,96.947942,4.214734,TRUE
399.233078,122.718489,2,TRUE
193.38579,58.912964,0,TRUE
125.287077,38.336477,1,TRUE
244.949346,40.63322,0.075153,TRUE
122,18.627755,0,TRUE
231.83664,29.801832,0,TRUE
136,24.985311,0,TRUE
103.634839,18.123802,0,TRUE
122.413952,24.333424,2.251068,TRUE
275,44.995804,0,TRUE
101.984441,18,3,TRUE
119,23,3.249713,TRUE
223.43532,53,3.973781,TRUE
190.579152,43.77837,0.499628,TRUE
227.39879,59.825551,1,TRUE
133.180161,28.208585,1,TRUE
107.415338,42,0.431446,TRUE
183.121108,35,1,TRUE
194.707728,51.952193,2.202482,TRUE
120.632041,37.619619,0,TRUE
135,35,2.404023,TRUE
112.349225,27,0.899435,TRUE
133.314482,33,3.385297,TRUE
107.87193,31.362006,2,TRUE
140,38.579545,0.155057,TRUE
324.403971,73,0.385789,TRUE
110,24.162871,1,TRUE
172,29,0.138428,TRUE
102.137847,34.506548,2,TRUE
561.224968,58.602583,1.871706,TRUE
121,26.824392,3,TRUE
150,60.018636,4.395959,TRUE
647.038807,128.125593,1.989256,TRUE
110.926054,28.530769,1,TRUE
368.187961,73.776999,1,TRUE
101.474463,15.927366,3,TRUE
172.808448,39.582606,1,TRUE
172.297295,46.769733,0.555838,TRUE
404.565976,80.15918,1,TRUE
164.683064,20.746836,1.09511,TRUE
137,33,0.693821,TRUE
206.719166,42.530256,2,TRUE
273.196227,77,3.424949,TRUE
481.84473,98,2,TRUE
334.558009,63.391234,0.460058,TRUE
454.810999,129.593905,0.997376,TRUE
147.72199,67.053152,2,TRUE
215.512917,19.263083,1,TRUE
106,14.773244,1,TRUE
119,15.093217,0.672143,TRUE
172.438302,17.016047,1.817442,TRUE
313.526076,13.020628,0.09525,TRUE
133.607143,11.440316,1,TRUE
128.114388,12.604738,1,TRUE
119.76478,7.607262,1,TRUE
102.394758,7,1,TRUE
117.023485,14,1,TRUE
113.584788,14,1.503326,TRUE
113.245416,25.867223,6.894546,TRUE
124.809453,18,1.438427,TRUE
123.364792,34,2,TRUE
113.268977,26,0.298226,TRUE
136.415945,10.105233,0,TRUE
182.424055,39,2.214702,TRUE
181.843024,39.627717,1.993505,TRUE
103,44.30451,1.294803,TRUE
123,36,3.51634,TRUE
145.875754,38.198008,6.746767,TRUE
102.632391,34,2.920222,TRUE
157.178631,42,1.726866,TRUE
125.333976,6,0.844033,TRUE
230.248989,57.406135,1,TRUE
171.719471,17.999903,0.650001,TRUE
230.872143,53.903831,1.525933,TRUE
145,18.34866,0,TRUE
103.184001,14.877919,1,TRUE
302,45.074529,2,TRUE
138.876683,22.002722,1.460148,TRUE
120.744939,16.803416,0.499332,TRUE
118.317943,20.061082,0.731131,TRUE
395.377549,122.967919,3.286312,TRUE
695.272639,2.142459,0,TRUE
157.044992,28.24175,2,TRUE
250.252424,52.894271,2.080992,TRUE
279.446388,59.060991,1.707366,TRUE
111.373778,8.98688,1.235217,TRUE
100,10.737333,1,TRUE
180.040533,1,0,TRUE
122,32.30112,3,TRUE
105.52392,24,5.354112,TRUE
170.839379,40.373444,3.559555,TRUE
139.78072,20.046958,2.396887,TRUE
430.774269,1,0,TRUE
114,1.805029,0,TRUE
211.293541,1,0.095413,TRUE
145.948664,1,0,TRUE
144.707883,1.479796,0,TRUE
112.738303,20,1,TRUE
112,19.657378,1,TRUE
114.956052,20,0.880922,TRUE
615.952631,54.53496,0.275965,TRUE
138.223084,21.522471,0.610074,TRUE
121.925479,19.02006,0,TRUE
149.212345,1,0,TRUE
440.238007,1,0,TRUE
293.319529,4.326376,0,TRUE
242.899149,1.610193,0,TRUE
169.737286,1,0,TRUE
103,11.077925,2.362937,TRUE
385.643907,2.724267,0,TRUE
127.356791,25.61251,1,TRUE
439.060012,1,0,TRUE
164.758981,20.90657,0.589739,TRUE
172.360362,1,0,TRUE
266.694119,48.602011,2.37528,TRUE
197.586485,1,0,TRUE
128.578678,1,0,TRUE
329.815396,1,0,TRUE
112.06868,2,1,TRUE
982.59821,1,0.962982,TRUE
126.398279,15.661536,0.731508,TRUE
115.111041,30,0,TRUE
364.42721,56.845734,0.778953,TRUE
276.442905,14.896813,3.679904,TRUE
172.24922,29.029298,1.3141,TRUE
313.96027,4.222925,0,TRUE
140,35.424819,0.46002,TRUE
229.181085,1,0,TRUE
188.737072,57.906412,1,TRUE
135.733731,1,0,TRUE
507.095533,4.197639,0,TRUE
513.752894,6.714288,0,TRUE
340.233665,1.721771,0,TRUE
130,10,1.506448,TRUE
236.945027,1,0,TRUE
163,1,0.988071,TRUE
186.479087,1,0,TRUE
210.989801,1,0,TRUE
225.70894,1.19241,0.261319,TRUE
164.238373,1,0,TRUE
227.658401,1,0,TRUE
475.444965,1,0.200956,TRUE
113.210507,32.779779,2.091916,TRUE
112.795341,18.636068,1,TRUE
152.330251,28.193203,1,TRUE
135,19.433661,1,TRUE
132.794125,23,1,TRUE
135.612617,25,2.635574,TRUE
216.377708,1.491532,0,TRUE
174.82072,1.431928,0,TRUE
135.546435,22.632793,0.404098,TRUE
330.566917,1,0.978416,TRUE
255.204019,1,0,TRUE
531.002105,2.437078,0,TRUE
122.772637,27.428283,1,TRUE
246.531923,1,0,TRUE
258.949455,1,0,TRUE
191.102173,1,0,TRUE
468.740735,1,0,TRUE
260.795501,1,0,TRUE
133.132013,2.210195,0.374223,TRUE
147.24362,30.776684,2.628998,TRUE
148,33.036979,0.029537,TRUE
104.114286,51.227289,1.624322,TRUE
233.538979,60.94841,2,TRUE
156,38.466556,1,TRUE
116,39.482,1.919545,TRUE
143.667772,34.299092,4,TRUE
110,24,2.372695,TRUE
157.658222,48,1.259038,TRUE
126.85115,31.587124,3,TRUE
119.753409,23,3.25655,TRUE
126,31.751518,0.56555,TRUE
213.158185,56.980223,2,TRUE
150.999446,19.622837,1.26984,TRUE
111.572712,27.188599,1,TRUE
311.048492,70.457074,0.853978,TRUE
107.058847,24,1,TRUE
104.842638,18,8.665377,TRUE
273.652495,52.086834,1,TRUE
292.81575,81.76391,4.958528,TRUE
101.594967,13.928954,0,TRUE
122.303638,24.13243,2.105628,TRUE
158.701848,40.160131,3,TRUE
111,23,2.852803,TRUE
193.656362,41.125767,5,TRUE
169.143472,41.777628,0,TRUE
178.396584,32.337491,0.396973,TRUE
127.606657,23,0.08775,TRUE
200.341677,42.507728,1,TRUE
125.450916,39,0,TRUE
191.87332,54,1.255523,TRUE
211.291001,46.340181,0,TRUE
124,25.958371,0,TRUE
105.078094,45.844815,0.392762,TRUE
330.100441,62.767269,2,TRUE
120,24.976055,0.565477,TRUE
167.870678,35,0.03449,TRUE
127.825504,29,1,TRUE
134.277766,22,4.110675,TRUE
114.567358,17,0.042579,TRUE
123.224138,14.383131,0.941376,TRUE
135,25.041062,0,TRUE
145.726462,37.497032,3,TRUE
201,58.740457,2,TRUE
404.905357,61.500678,0,TRUE
159,34.126075,1,TRUE
295.972182,70.974645,1.006283,TRUE
142,23.931377,1.569489,TRUE
199.056733,28.046269,5.591209,TRUE
120.752162,3.571158,0.538624,TRUE
105.244642,11.104211,6,TRUE
122.452005,24.565931,6,TRUE
153,24,5.373731,TRUE
143.605923,20.270001,3.657517,TRUE
134,29.15721,1.763407,TRUE
222.239593,35.448182,0,TRUE
112,18.725747,1,TRUE
104.039838,18,2,TRUE
100,4,1.483192,TRUE
440.934535,1,0,TRUE
283.336819,54.885076,0.154852,TRUE
158.708259,1,0,TRUE
160.257488,1,0,TRUE
281.3921,48.582993,0.966949,TRUE
112,27.243392,3,TRUE
110,13.233671,3,TRUE
135.706373,23.069748,4.439227,TRUE
182.908214,42.869329,1,TRUE
116.512936,22,0,TRUE
104,8.096161,2.501458,TRUE
133,18.522916,0,TRUE
112,21.311539,1.047444,TRUE
149,26.51836,0.099695,TRUE
115.616675,22.119907,0,TRUE
202.400468,16.64467,0.087322,TRUE
107,30.565373,1,TRUE
124.990259,18.323414,0,TRUE
122,22.295959,1,TRUE
100.973504,17,2,TRUE
118.506571,16.686711,0,TRUE
133.992213,22,1.978511,TRUE
260.125611,71.664832,0.25263,TRUE
490.047301,126.833166,3.46441,TRUE
114,20.482068,1,TRUE
194.068397,66.30213,2,TRUE
100.678044,42,0.703594,TRUE
114,33,1.763206,TRUE
129.549684,108.130084,0.90617,TRUE
274.285579,1,0,TRUE
161.609393,20,0.584376,TRUE
111.158542,14.358009,0,TRUE
108.592178,27,1.961756,TRUE
103.040413,26.00974,1.068685,TRUE
128.434061,25,1.297364,TRUE
297.385664,1.18775,0,TRUE
135.480455,16.345296,0.586945,TRUE
154,38.825433,1.493108,TRUE
134.609239,20.993995,5,TRUE
117,19,0.600139,TRUE
236.367617,30.890621,0.510346,TRUE
196.921513,36.427157,1.653721,TRUE
128,20.492968,0.423349,TRUE
215,28.070858,1.507723,TRUE
146.582014,16.065777,1,TRUE
143.600731,24,1.474867,TRUE
195.368924,33.315291,0.609442,TRUE
186.597908,24,1,TRUE
141.924555,29.746562,1.092563,TRUE
178,25.961316,0.7868,TRUE
253.746178,36.419054,1,TRUE
112.248649,16.33264,6.420838,TRUE
136.377826,19,5,TRUE
121.697696,19.007737,4.179578,TRUE
165.760924,23.346099,2.913794,TRUE
179.766181,23.548404,1,TRUE
206.876036,27.952725,1.168015,TRUE
178.571697,23,3.763456,TRUE
106,26.939182,2.514012,TRUE
128,28.688264,2.16365,TRUE
190.673488,18,0.313353,TRUE
106.708046,20,1,TRUE
170.450273,25,1,TRUE
143.778426,31.17748,1.604693,TRUE
104.422983,12,2,TRUE
189.265946,53.7068,2.473959,TRUE
178.762641,1,0.462703,TRUE
479.582086,1,0.65651,TRUE
103.893348,11,2,TRUE
123.974432,28.111525,0.847276,TRUE
103.779042,17,1,TRUE
347.674503,2,0,TRUE
122,19,0.567499,TRUE
134.2638,29,1.445766,TRUE
132.017041,13.2393,0.238993,TRUE
100,19.488883,1.315274,TRUE
136.085587,36.449447,0.615016,TRUE
135,25.016681,0,TRUE
209.583952,52,0.058666,TRUE
110,18,0.670248,TRUE
161.840776,34,2,TRUE
208.295077,32.05439,1,TRUE
142.599732,30,2,TRUE
708.165188,95.907375,0.944163,TRUE
260.832979,89.448386,0.33828,TRUE
272.702703,78.643366,1.132765,TRUE
102.96014,18.547702,2,TRUE
142.694279,30,2,TRUE
111,20,1.272261,TRUE
109.540906,26,2,TRUE
100,15.733202,1,TRUE
129,25,1.36136,TRUE
147.401248,32,0,TRUE
101.148284,12,0.568127,TRUE
125,6.49718,1.039568,TRUE
130,9.086708,1.873041,TRUE
148.391013,10,2.517015,TRUE
153.488069,12.247802,1.126955,TRUE
129.823116,10.959062,1.17044,TRUE
153.97221,12,0.809718,TRUE
150.110016,29,0,TRUE
182.897398,1,0,TRUE
133,16.741477,0,TRUE
142.035876,15.366913,0.362618,TRUE
145.338762,17.238745,0,TRUE
420.735349,36.988893,1.183933,TRUE
132,12.075028,0.042328,TRUE
144.892389,13.903103,0.593538,TRUE
103.948574,14,3.872644,TRUE
176,35,1.49637,TRUE
134.898034,30,2,TRUE
166.977406,50,2.210922,TRUE
106,23,0.92549,TRUE
257.396333,64.293092,3.052463,TRUE
218.939453,37,0.66207,TRUE
155.785914,23,2,TRUE
107.496416,8.905485,2,TRUE
282,43.513648,5.131096,TRUE
120,18.872748,3.51286,TRUE
132,33.362351,1,TRUE
150,32,0.017645,TRUE
115.695149,31,1.113168,TRUE
128.735478,28.353269,1,TRUE
120.743926,28,1,TRUE
156.152192,41.551049,1.227588,TRUE
109.063759,23.990913,0,TRUE
142.681042,32,2.295579,TRUE
102,29,3.889858,TRUE
137,2.985883,0,TRUE
100,4,0.666632,TRUE
101.281912,4,0,TRUE
116.520714,10.480625,0,TRUE
144.812571,2.051096,0,TRUE
100.864656,3,0,TRUE
105.726564,20,3,TRUE
125,3.538952,0,TRUE
108.958168,18,1,TRUE
242,16.122817,0.277659,TRUE
119,16.666986,0,TRUE
141.661402,22.249703,0.755464,TRUE
115.520949,14,0,TRUE
100.059428,5.298455,2.23654,TRUE
139,11,1.525602,TRUE
135,27,0.121395,TRUE
107,12.044649,0,TRUE
110,4.849208,0,TRUE
196.13115,5.742873,0,TRUE
110,31,2.518815,TRUE
120.906545,14,3,TRUE
247.782116,59.907973,0.972572,TRUE
103,20,0.985764,TRUE
147.735471,28,2,TRUE
104.393931,42.56305,2,TRUE
211.917534,87.279596,0.770811,TRUE
105.907518,45,0.340366,TRUE
203.179572,93.807897,2,TRUE
118.14753,52.561406,2,TRUE
194.000555,46,1.374518,TRUE
232.087703,60.114038,1.904642,TRUE
194.045008,47.946,2,TRUE
103.756339,18,0.354644,TRUE
244.410616,113.833538,3.894951,TRUE
297.81952,147.046263,1.733664,TRUE
1178.984328,443.313752,8.078293,TRUE
108.050601,30,1.671289,TRUE
112.357678,66.301998,1,TRUE
111.504831,2,0,TRUE
159.512091,33,1,TRUE
136,25,1.81206,TRUE
116.983675,5,1,TRUE
150.945714,18.723076,1,TRUE
251.982576,48.73084,1,TRUE
109.999441,12,0.612653,TRUE
422.364972,75.468801,0.499935,TRUE
122.406047,17,1.403379,TRUE
139,29.103606,1.675843,TRUE
155,20.471871,1,TRUE
280.435758,43.243919,0.976387,TRUE
179,33.840191,1.508502,TRUE
139.275737,22.24232,1,TRUE
234.168863,81.494544,0.54413,TRUE
311.133722,91.060016,3.237836,TRUE
429.344876,101.488818,2.934214,TRUE
210.708703,52.107284,0,TRUE
203.184503,52,0,TRUE
156.27647,46.296052,3,TRUE
162,38.950411,1.074627,TRUE
108.41136,11.003193,4.055566,TRUE
316.130845,7,1,TRUE
122,33.962754,3,TRUE
192.41892,52.071248,2.398513,TRUE
110.029116,23,0.480005,TRUE
355.399976,25.732505,1,TRUE
108.204852,16.940739,0,TRUE
134.310826,24.358529,3.864343,TRUE
234.332687,35.070176,3,TRUE
234.599454,34.686602,3,TRUE
207.560732,33.912953,2.865724,TRUE
232.072867,34,1.208725,TRUE
231.375512,33.83514,4.670264,TRUE
100,20.748375,1,TRUE
165.133737,47.593754,0.391508,TRUE
137,29.127549,1,TRUE
136.995419,13.654989,1.395673,TRUE
107,18,1.440618,TRUE
108.343878,22,0.021738,TRUE
649.182642,191.724296,0.567367,TRUE
103.762223,28.727167,0,TRUE
538.418428,163.354209,7.21808,TRUE
114.27026,30.024267,7.585389,TRUE
199.111173,32,1.806931,TRUE
125.38139,18,1.416514,TRUE
136,23.994892,0.697565,TRUE
649.090794,1,0,TRUE
106.10211,23,4,TRUE
137.82588,4,0,TRUE
137,2.738879,0,TRUE
271.781875,1.283164,0.401783,TRUE
332.190596,57.398682,0.204223,TRUE
210.51403,2.908771,0,TRUE
354.493039,121.572055,1.071966,TRUE
188.828138,28.934026,0,TRUE
159.057074,23.747311,0,TRUE
137.833158,22,4,TRUE
114,18,2.711212,TRUE
132.61517,30,0,TRUE
119,17,2.60275,TRUE
276,63.579403,0.695961,TRUE
120,18.460406,4,TRUE
267.083232,54.184381,0.191581,TRUE
117,22.795525,0,TRUE
100.051504,20,0,TRUE
102,22.767235,2,TRUE
146.793118,19.318711,4.73679,TRUE
135.723388,36,1,TRUE
131,22.120191,0,TRUE
153.138993,93.46809,0.505058,TRUE
106.5552,41.414033,4,TRUE
110,48.713374,0.610127,TRUE
437.775257,246.727969,2,TRUE
298.719641,72.826266,4.155044,TRUE
221,46.333758,5.847076,TRUE
140,31.905176,4.366961,TRUE
125.37071,9.628363,3,TRUE
127.893869,34,2,TRUE
133.743746,33.512843,3,TRUE
623.873691,346.265682,1.276213,TRUE
104,28.059699,4,TRUE
103,23.008971,2,TRUE
325.332729,90.535474,3.715979,TRUE
125.745453,83.461028,0.299111,TRUE
133,30.073919,0,TRUE
328.39111,92.877687,4.645886,TRUE
802.995516,1.087165,0,TRUE
153,45.415206,2,TRUE
158,2.863608,0,TRUE
323.568958,111.679324,2,TRUE
233.225858,1.157383,0,TRUE
209.820783,52.612097,0.927096,TRUE
263.860617,1.092818,0,TRUE
614.116732,1.420034,0,TRUE
170,44.613029,2.334569,TRUE
150.778243,41.128735,3,TRUE
102,29,3.377602,TRUE
134,39.12847,0.082301,TRUE
295.827332,68.284776,1.972181,TRUE
161.567378,42.942021,3.820619,TRUE
486.4547,113.893123,2.283337,TRUE
114,23.86954,2.018582,TRUE
384.755236,82.59426,2.152756,TRUE
178.578858,1.369684,0,TRUE
136.360151,32,2.916852,TRUE
103.505137,24,2.275733,TRUE
118.19935,1.716062,0,TRUE
196.401528,48.774792,2.388895,TRUE
116,1.429216,0,TRUE
107.752396,28,3.905229,TRUE
894.962213,3.321953,0,TRUE
172.32953,42.920923,3.482431,TRUE
110.816993,31.487445,2.943083,TRUE
114,19,1.926396,TRUE
120.088501,6.245948,2,TRUE
146.11942,25.539525,5,TRUE
122.443237,28,2.317003,TRUE
138.422534,7,2.026296,TRUE
143,29.34837,1.952188,TRUE
893.523409,135.854617,0,TRUE
308.190087,107.191827,1.227114,TRUE
370.069586,87.401052,0.089694,TRUE
135.96898,33.687237,1.598025,TRUE
118.943187,30,0.648779,TRUE
168.588031,54,0.425707,TRUE
134.831078,18.786526,8.362913,TRUE
189.783357,2.322405,0,TRUE
111.026538,16.789011,2.85483,TRUE
162,25,2.312631,TRUE
129,24.392722,2.23654,TRUE
102.705781,19,4.311903,TRUE
103,34.954147,1.13387,TRUE
129,18,0.330214,TRUE
150.60904,51.095795,1,TRUE
135,19,6.263208,TRUE
157,52.837067,0.888736,TRUE
246.05171,29.943015,2.450211,TRUE
232.305249,39.604539,3.093238,TRUE
129.963428,17,4.745691,TRUE
195.716181,41.916751,5,TRUE
165.006866,54.159691,1.215484,TRUE
164.505037,54.193915,1,TRUE
115.149636,19.754893,6.262644,TRUE
128.65323,21.745721,6.311041,TRUE
136.927226,17.642481,8.990726,TRUE
104.69415,18.860047,9.104402,TRUE
144.067314,30.083587,8.80472,TRUE
167.18709,24.764939,11.082735,TRUE
143.252528,32.185183,8.705998,TRUE
133.241321,30.77342,11.620463,TRUE
191.982549,20.316393,5.444563,TRUE
117.081857,25.253242,12,TRUE
134.974804,30.795596,11.744091,TRUE
120.271555,25.307788,12,TRUE
120.646733,24.988858,12,TRUE
124,21.860795,9.591897,TRUE
279.126321,26.611685,4.680344,TRUE
109,24,11.116997,TRUE
104,27,2.126292,TRUE
103.593011,27,3.951372,TRUE
153,47.493685,2,TRUE
103.094646,7.32385,2.22589,TRUE
100.620166,8.368966,3.474405,TRUE
226.991124,3.105741,0.326259,TRUE
217.436058,1.313521,0,TRUE
223.91146,1.843283,0,TRUE
196.706863,1.686813,0,TRUE
196.903014,1,0,TRUE
226.652759,61.091946,1,TRUE
106.788431,32,1.383269,TRUE
108.308804,26,0,TRUE
110.110508,5.84525,6.746869,TRUE
104.821475,32.497429,3,TRUE
110,29,0.871073,TRUE
122.244828,14.495048,0,TRUE
142.94218,24.737716,2,TRUE
110,28,1.456861,TRUE
184.87606,28.225948,3.511884,TRUE
135,23.693067,0.067913,TRUE
136.459466,28,1,TRUE
