NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,Is_Feature_Envy
1,0,2,1,50,8,0,0,1,0,2,FALSE
1,0,5,1,82,16,0,0,1,0,3,FALSE
1,0,2,1,22,3,0,0,1,0,1,FALSE
1,0,6,1,95,19,0,0,1,0,2,FALSE
1,0,2,1,37,6,0,0,1,0,1,FALSE
1,0,3,2,64,11,0,0,1,0,4,FALSE
1,0,2,1,27,4,0,0,1,0,1,FALSE
1,0,1,1,39,1,0,0,0,0,2,FALSE
1,0,1,1,40,1,0,0,0,0,1,FALSE
1,0,1,1,25,1,0,0,0,0,2,FALSE
1,0,2,1,31,2,0,0,1,0,2,FALSE
1,0,2,1,37,2,0,0,1,0,1,FALSE
1,0,1,1,27,1,0,0,0,0,2,FALSE
1,0,2,1,28,2,0,0,1,0,2,FALSE
1,0,1,1,45,1,0,0,0,0,2,FALSE
1,0,1,1,28,1,0,0,0,0,2,FALSE
1,0,3,2,50,5,0,0,1,0,2,FALSE
1,0,2,1,36,3,0,0,1,0,2,FALSE
1,0,1,1,33,1,0,0,0,0,2,FALSE
1,0,1,1,25,1,0,0,0,0,1,FALSE
1,0,1,1,38,1,0,0,0,0,1,FALSE
1,0,2,1,36,2,0,0,1,0,2,FALSE
1,0,2,1,34,2,0,0,1,0,3,FALSE
1,0,2,1,41,2,0,0,1,0,2,FALSE
1,0,2,1,38,3,0,0,1,0,1,FALSE
1,0,2,1,37,3,0,0,1,0,2,FALSE
1,0,2,1,21,3,0,0,1,0,2,FALSE
1,0,6,1,104,20,0,0,1,0,3,FALSE
1,0,3,1,36,6,0,0,1,0,2,FALSE
1,0,2,1,84,13,0,0,1,0,2,FALSE
1,0,3,1,24,3,0,0,1,0,0,FALSE
1,0,3,1,25,3,0,0,1,0,0,FALSE
1,0,4,1,60,11,0,0,1,0,1,FALSE
1,0,3,1,189,32,0,0,1,0,6,FALSE
1,0,2,1,63,10,0,0,1,0,3,FALSE
3,0,4,2,282,41,0,0,0.5,0,6,FALSE
2,0,5,1,95,16,0,0,1,0,3,FALSE
3,0,5,1,119,19,0,0,0.6,0,2,FALSE
2,0,5,1,86,20,0,0,0.8,0,4,FALSE
1,0,2,1,44,4,0,0,1,0,1,FALSE
1,0,4,1,81,13,0,0,1,0,3,FALSE
5,0,11,2,515,97,0,0,0.818182,0,10,FALSE
1,0,2,1,60,16,0,0,1,0,1,FALSE
1,0,2,1,52,8,0,0,1,0,1,FALSE
1,0,2,1,17,2,0,1,1,0,2,FALSE
1,0,2,1,21,2,0,0,1,0,1,FALSE
1,0,2,1,27,2,0,0,1,0,1,FALSE
1,0,4,1,75,13,0,0,1,0,2,FALSE
1,0,5,1,97,12,0,0,1,0,3,FALSE
1,0,8,1,134,27,0,0,1,0,4,FALSE
1,0,5,1,80,14,0,0,1,0,2,FALSE
1,0,8,1,118,24,0,0,1,0,5,FALSE
1,0,3,1,129,29,0,0,1,0,4,FALSE
1,0,3,1,43,8,0,0,1,0,2,FALSE
1,0,2,1,23,3,0,0,1,0,2,FALSE
1,0,3,1,53,7,0,0,1,0,1,FALSE
1,0,2,1,20,2,0,0,1,0,1,FALSE
1,0,2,1,45,12,0,0,1,0,3,FALSE
1,0,5,1,108,27,0,0,1,0,0,FALSE
1,0,2,1,27,3,0,0,1,0,1,FALSE
1,0,4,1,57,9,0,0,1,0,1,FALSE
1,0,3,2,61,11,0,0,1,0,4,FALSE
1,0,2,1,19,2,0,0,1,0,1,FALSE
1,0,2,1,40,8,0,0,1,0,2,FALSE
1,0,2,1,36,6,0,0,1,0,2,FALSE
1,0,2,2,82,10,0,0,1,0,3,FALSE
1,0,2,2,80,9,0,0,1,0,3,FALSE
1,0,2,1,33,2,0,0,1,0,2,FALSE
1,0,4,1,55,11,0,0,1,0,1,FALSE
1,0,2,1,37,8,3,1,1,0,8,FALSE
1,0,2,2,38,4,0,0,1,0,3,FALSE
1,0,2,1,15,2,0,1,1,0,2,FALSE
1,0,2,1,15,2,0,2,1,0,2,FALSE
1,0,3,1,40,5,0,0,1,0,2,FALSE
1,0,5,2,77,18,0,0,1,0,1,FALSE
1,0,2,2,26,2,0,0,1,0,1,FALSE
1,0,2,1,32,5,0,0,1,0,1,FALSE
1,0,2,1,22,2,0,0,1,0,1,FALSE
2,0,6,1,145,29,0,0,0.5,0,3,FALSE
1,0,3,2,25,5,0,0,1,0,0,FALSE
1,0,2,1,53,13,0,0,1,0,2,FALSE
1,0,2,1,42,6,0,0,1,0,0,FALSE
1,0,5,1,76,16,0,0,1,0,3,FALSE
1,0,6,1,112,19,0,0,1,0,4,FALSE
1,0,2,1,29,4,0,0,1,0,1,FALSE
27,3,33,8,617,106,0,0,0.393939,0,12,FALSE
1,0,1,1,22,1,0,0,0,0,2,FALSE
1,0,1,1,23,1,0,0,0,0,2,FALSE
1,0,2,1,41,4,0,0,1,0,1,FALSE
1,0,2,2,113,14,0,0,1,0,5,FALSE
1,0,2,1,24,2,0,0,1,0,2,FALSE
1,0,1,1,20,1,0,0,0,0,1,FALSE
1,0,2,1,29,3,0,0,1,0,1,FALSE
1,0,2,1,30,3,0,0,1,0,1,FALSE
1,0,1,1,24,1,0,0,0,0,2,FALSE
1,0,1,1,22,1,0,0,0,0,1,FALSE
4,0,5,4,39,5,0,0,0.4,0,1,FALSE
1,0,4,1,59,11,0,0,1,0,2,FALSE
0,0,11,2,725,108,0,0,-1,2,18,FALSE
0,0,2,2,125,23,0,0,-1,0,9,FALSE
21,2,26,8,514,71,0,0,0.615385,4,9,FALSE
0,0,2,2,46,8,0,0,-1,0,0,FALSE
0,0,3,2,38,7,0,0,-1,0,0,FALSE
0,0,2,2,44,5,0,0,-1,0,0,FALSE
0,0,2,2,29,6,0,0,-1,0,0,FALSE
0,0,3,2,37,6,0,0,-1,0,0,FALSE
0,0,3,2,32,5,0,0,-1,0,0,FALSE
0,0,3,2,56,7,0,0,-1,0,1,FALSE
0,0,3,2,67,7,0,0,-1,0,2,FALSE
0,0,2,2,62,7,0,0,-1,0,0,FALSE
3,0,5,5,51,10,0,0,0.4,0,0,FALSE
0,0,2,2,41,6,0,0,-1,0,2,FALSE
0,0,2,2,32,7,0,0,-1,0,0,FALSE
0,0,3,2,38,6,0,0,-1,0,1,FALSE
5,0,8,5,98,15,0,0,0.75,1,3,FALSE
3,0,5,3,53,10,0,0,0.6,0,0,FALSE
2,0,3,1,55,12,0,0,0.666667,0,2,FALSE
2,0,12,8,377,77,0,0,0.416667,0,6,FALSE
3,0,4,2,81,14,0,0,0.5,0,2,FALSE
2,0,4,1,54,12,0,0,0.75,0,1,FALSE
21,13,24,14,643,117,0,0,0.333333,0,13,FALSE
2,1,2,2,18,2,0,0,1,0,0,FALSE
2,1,2,2,24,2,0,0,1,0,0,FALSE
4,2,3,3,36,5,0,0,0.666667,0,0,FALSE
2,0,4,1,47,10,0,0,0.75,0,3,FALSE
42,3,403,134,20051,3531,0,0,0.253102,3,69,FALSE
3,0,2,2,30,5,0,0,0,0,0,FALSE
5,0,12,12,48,12,0,0,0.25,0,0,FALSE
2,0,6,4,71,18,0,0,0.833333,0,1,FALSE
6,0,4,1,148,39,0,0,0.75,0,3,FALSE
1,0,3,3,41,12,0,0,1,0,0,FALSE
2,0,2,2,46,9,0,0,0,0,3,FALSE
1,0,2,2,48,11,0,0,1,0,3,FALSE
1,0,2,2,43,12,0,0,1,0,2,FALSE
1,0,2,2,49,11,0,0,1,0,2,FALSE
2,0,3,2,35,9,0,0,0.666667,0,1,FALSE
4,0,1,1,19,3,0,0,0,0,1,FALSE
3,0,2,2,45,12,0,0,0,0,1,FALSE
6,0,20,17,118,35,0,0,0.3,0,2,FALSE
0,0,1,1,35,4,0,0,-1,0,2,FALSE
4,0,6,5,63,10,0,0,0.5,0,2,FALSE
5,0,12,11,126,20,0,0,0.25,0,0,FALSE
2,0,16,16,104,29,0,0,0.1875,0,0,FALSE
0,0,3,3,18,4,0,0,-1,0,2,FALSE
11,0,3,3,184,40,0,0,0.666667,0,1,FALSE
0,0,2,2,109,34,0,0,-1,0,3,FALSE
6,0,5,5,94,15,0,0,0.6,0,6,FALSE
3,0,7,7,219,14,0,0,0.428571,0,7,FALSE
5,0,10,10,478,46,0,0,0,0,9,FALSE
5,1,3,2,99,3,0,0,0.666667,0,3,FALSE
3,0,7,7,186,13,0,0,0,0,6,FALSE
4,4,1,0,14,1,0,0,0,1,0,FALSE
2,0,4,4,29,4,0,0,0,0,1,FALSE
34,5,59,59,216,60,0,0,0.474576,2,1,FALSE
2,2,18,18,22,18,0,0,-1,0,1,FALSE
1,1,1,0,5,1,0,0,0,3,0,FALSE
14,0,29,29,106,30,0,0,0.448276,0,0,FALSE
1,1,11,11,14,11,0,0,-1,0,1,FALSE
27,5,44,44,164,44,0,0,0.5,2,1,FALSE
2,2,15,15,19,15,0,0,-1,0,1,FALSE
1,0,19,19,703,45,0,0,0.157895,0,3,FALSE
1,0,12,12,429,21,0,0,0.166667,0,1,FALSE
1,0,16,16,542,36,0,0,0.125,0,3,FALSE
1,0,3,3,42,4,0,0,0.666667,0,2,FALSE
5,0,3,3,67,11,0,0,1,0,3,FALSE
2,0,5,5,41,8,0,0,0.6,0,1,FALSE
9,3,10,6,131,22,0,0,0.2,4,3,FALSE
6,0,7,7,30,7,0,0,0.714286,0,2,FALSE
4,0,4,4,19,4,0,0,1,0,1,FALSE
4,0,4,4,68,6,0,0,0.75,0,4,FALSE
0,0,3,3,36,9,0,0,-1,0,4,FALSE
8,0,3,3,102,16,0,0,0.666667,0,2,FALSE
0,0,2,2,32,8,0,0,-1,0,3,FALSE
5,0,5,5,92,15,0,0,0.6,0,6,FALSE
0,0,1,1,18,3,0,0,-1,0,1,FALSE
1,0,4,3,70,9,0,0,0.75,0,0,FALSE
3,0,4,3,101,9,0,0,0.75,0,1,FALSE
3,0,8,8,143,20,0,0,0.75,0,0,FALSE
0,0,10,4,245,49,0,0,-1,0,0,FALSE
8,0,10,6,247,40,0,0,0.2,0,0,FALSE
19,0,17,13,400,60,0,0,0,0,0,FALSE
1,0,7,5,52,9,0,0,0.714286,0,0,FALSE
9,0,23,23,124,24,0,0,0.130435,0,1,FALSE
1,1,4,4,7,4,0,0,-1,0,0,FALSE
31,11,52,52,271,64,0,0,0.153846,0,4,FALSE
51,0,104,104,420,104,0,0,0.019231,0,1,FALSE
1,0,6,3,9,6,0,0,-1,0,0,FALSE
1,1,2,2,5,2,0,0,-1,0,0,FALSE
14,0,28,28,100,28,0,0,0.5,0,0,FALSE
1,1,2,2,5,2,0,0,-1,0,1,FALSE
22,0,46,46,356,47,0,0,0,1,1,FALSE
1,1,3,3,6,3,0,0,-1,0,1,FALSE
13,0,27,27,159,28,0,0,0,1,1,FALSE
1,1,5,5,8,5,0,0,-1,0,0,FALSE
11,0,24,24,191,25,0,0,0,1,1,FALSE
13,0,28,28,221,29,0,0,0,1,1,FALSE
1,1,3,3,6,3,0,0,-1,0,0,FALSE
45,0,91,91,325,91,0,0,0.505495,0,0,FALSE
23,2,47,47,389,48,0,0,0.085106,0,1,FALSE
29,8,51,51,424,56,0,0,0.117647,1,2,FALSE
29,0,59,59,237,59,0,0,0,1,29,FALSE
0,0,11,11,371,19,0,0,-1,0,1,FALSE
1,1,2,2,105,4,0,0,0,1,1,FALSE
3,0,3,3,109,7,0,0,0.666667,0,3,FALSE
3,0,4,3,109,9,0,0,0.75,0,1,FALSE
12,12,0,0,52,0,0,0,-1,5,0,FALSE
0,0,23,23,240,34,0,0,-1,0,1,FALSE
0,0,6,6,54,9,0,0,-1,0,2,FALSE
0,0,10,10,147,15,0,0,-1,0,1,FALSE
0,0,3,3,26,4,0,0,-1,0,2,FALSE
4,4,4,4,30,4,0,0,1,5,0,FALSE
0,0,22,0,107,22,0,0,-1,0,0,FALSE
0,0,20,0,99,20,0,0,-1,0,0,FALSE
0,0,38,0,179,38,0,0,-1,0,0,FALSE
0,0,12,0,59,12,0,0,-1,0,0,FALSE
0,0,8,0,43,8,0,0,-1,0,0,FALSE
0,0,16,0,83,16,0,0,-1,0,0,FALSE
0,0,106,0,505,106,0,0,-1,0,0,FALSE
0,0,32,0,153,32,0,0,-1,0,0,FALSE
4,2,41,41,341,41,0,0,1,0,2,FALSE
0,0,32,0,155,32,0,0,-1,0,0,FALSE
0,0,38,0,177,38,0,0,-1,0,0,FALSE
0,0,14,0,69,14,0,0,-1,0,0,FALSE
3,1,17,14,176,44,0,0,0.823529,1,1,FALSE
0,0,19,7,470,116,0,0,-1,0,0,FALSE
0,0,8,7,114,29,0,0,-1,0,0,FALSE
0,0,15,7,477,126,0,0,-1,0,0,FALSE
0,0,9,7,120,29,0,0,-1,0,0,FALSE
0,0,13,7,261,64,0,0,-1,0,0,FALSE
0,0,23,7,840,220,0,0,-1,0,0,FALSE
0,0,8,7,147,38,0,0,-1,0,0,FALSE
0,0,14,7,313,78,0,0,-1,0,0,FALSE
0,0,10,7,129,30,0,0,-1,0,0,FALSE
0,0,12,7,220,54,0,0,-1,0,0,FALSE
0,0,14,7,390,102,0,0,-1,0,0,FALSE
0,0,58,7,2134,546,0,0,-1,0,0,FALSE
0,0,12,7,266,68,0,0,-1,0,0,FALSE
0,0,8,7,187,48,0,0,-1,0,0,FALSE
0,0,24,7,706,178,0,0,-1,0,0,FALSE
0,0,8,7,121,31,0,0,-1,0,0,FALSE
0,0,8,7,118,30,0,0,-1,0,1,FALSE
0,0,8,7,114,29,0,0,-1,0,1,FALSE
0,0,8,7,260,74,0,0,-1,0,1,FALSE
0,0,8,7,122,31,0,0,-1,0,0,FALSE
0,0,22,7,693,178,0,0,-1,0,0,FALSE
0,0,14,7,288,70,0,0,-1,0,0,FALSE
0,0,24,7,821,212,0,0,-1,0,0,FALSE
0,0,8,7,151,39,0,0,-1,0,0,FALSE
0,0,15,7,352,88,0,0,-1,0,0,FALSE
17,1,48,35,715,157,0,0,0.270833,1,2,FALSE
3,1,17,14,172,43,0,0,0.823529,1,1,FALSE
15,1,42,33,687,163,0,0,0.238095,1,2,FALSE
3,1,18,14,203,43,0,0,0.833333,1,2,FALSE
10,1,30,23,385,86,0,0,0.5,1,2,FALSE
29,1,68,51,1228,284,0,0,0.147059,1,2,FALSE
3,1,17,14,205,52,0,0,0.823529,1,1,FALSE
11,1,33,25,458,104,0,0,0.454545,1,2,FALSE
5,1,21,17,199,45,0,0,0.619048,1,2,FALSE
7,1,27,21,321,73,0,0,0.555556,1,2,FALSE
11,1,37,29,561,133,0,0,0.27027,1,2,FALSE
71,1,173,121,3189,709,0,0,0.057803,1,2,FALSE
8,1,29,23,383,90,0,0,0.344828,1,2,FALSE
3,1,17,14,245,62,0,0,0.823529,1,1,FALSE
24,1,63,45,1047,234,0,0,0.238095,1,2,FALSE
2,1,17,15,159,41,0,0,1,1,1,FALSE
15,4,74,63,869,224,0,0,0.662162,9,2,FALSE
3,1,17,14,176,44,0,0,0.823529,0,2,FALSE
3,1,17,14,172,43,0,0,0.823529,0,2,FALSE
3,1,17,14,180,45,0,0,0.823529,1,1,FALSE
23,1,61,45,1022,232,0,0,0.163934,1,2,FALSE
12,1,33,25,440,97,0,0,0.393939,1,2,FALSE
30,1,69,51,1212,275,0,0,0.144928,1,2,FALSE
3,1,17,14,209,53,0,0,0.823529,1,1,FALSE
12,1,36,27,516,117,0,0,0.416667,1,2,FALSE
3,2,39,7,204,44,0,0,0.487179,0,0,FALSE
3,0,13,12,74,17,0,0,0.461538,0,0,FALSE
2,0,10,10,92,13,0,0,0.6,0,1,FALSE
2,0,8,8,29,9,0,0,0.75,0,0,FALSE
2,0,5,4,39,6,0,0,0.8,0,0,FALSE
4,0,10,9,122,18,0,0,0.6,0,0,FALSE
5,0,4,3,66,13,0,0,0,0,0,FALSE
1,0,3,2,18,3,0,0,0,0,0,FALSE
11,0,10,8,176,35,0,0,0.5,0,0,FALSE
13,1,26,21,217,42,0,0,0.269231,1,1,FALSE
6,0,10,10,145,33,0,0,0.2,0,0,FALSE
15,0,26,19,262,47,0,0,0.115385,0,1,FALSE
22,0,46,39,345,100,0,0,0.347826,0,0,FALSE
3,0,6,4,74,10,0,0,0.666667,0,1,FALSE
0,0,22,0,90,22,0,0,-1,0,0,FALSE
3,0,11,8,82,14,0,0,0.454545,0,0,FALSE
7,0,9,7,93,18,0,0,0.444444,0,1,FALSE
4,0,11,9,107,19,0,0,0.454545,0,0,FALSE
2,0,3,2,32,4,0,0,0,0,0,FALSE
0,0,14,0,66,14,0,0,-1,0,0,FALSE
6,0,10,10,696,57,0,0,0.2,0,4,FALSE
6,6,7,7,45,8,0,0,0.714286,1,1,FALSE
21,0,3,3,489,132,0,0,0.666667,0,5,FALSE
0,0,2,2,361,118,0,0,-1,0,4,FALSE
5,0,18,18,249,37,0,0,0,1,7,FALSE
4,0,8,8,122,12,0,0,0.25,0,7,FALSE
3,0,13,12,890,44,0,0,0.230769,0,7,FALSE
2,0,5,5,56,6,0,0,0.6,0,9,FALSE
2,0,8,8,90,15,0,0,0,0,2,FALSE
7,0,5,5,123,20,0,0,0.6,0,8,FALSE
4,0,9,9,211,17,0,0,0.222222,0,10,FALSE
2,0,21,21,463,53,0,0,0,1,7,FALSE
3,0,22,21,615,101,0,0,0.090909,0,17,FALSE
5,0,5,5,193,21,0,0,0.4,0,5,FALSE
3,0,3,3,63,9,0,0,0.666667,0,7,FALSE
2,0,8,8,139,17,0,0,0.25,0,7,FALSE
6,0,13,11,352,46,0,0,0.615385,3,10,FALSE
5,0,5,5,221,22,0,0,0.4,0,5,FALSE
3,0,4,4,74,10,0,0,0.5,0,7,FALSE
3,0,3,3,67,10,0,0,0.666667,0,8,FALSE
5,0,26,26,1000,131,0,0,0.076923,1,14,FALSE
1,0,20,20,737,68,0,0,0.45,1,7,FALSE
5,0,21,21,297,49,0,0,0,1,7,FALSE
2,0,6,6,62,6,0,0,0.333333,0,8,FALSE
0,0,2,2,9,2,0,0,-1,0,3,FALSE
1,0,12,8,248,28,0,0,0.916667,8,9,FALSE
9,9,18,17,197,41,0,0,1,4,3,FALSE
1,0,10,5,497,33,0,0,1,9,11,FALSE
14,0,21,21,107,26,0,0,0.095238,1,1,FALSE
10,0,20,20,110,30,0,0,0.1,1,1,FALSE
18,0,28,28,150,41,0,0,0.071429,1,1,FALSE
55,0,59,59,273,70,0,0,0.033898,1,3,FALSE
18,0,26,26,153,39,0,0,0.076923,1,1,FALSE
21,0,31,31,156,41,0,0,0.064516,1,1,FALSE
3,3,16,16,106,19,0,0,0.8125,4,5,FALSE
3,0,9,9,57,11,0,0,0,0,0,FALSE
0,0,22,21,147,46,0,0,-1,12,1,FALSE
7,0,18,13,196,43,0,0,0.277778,0,0,FALSE
4,0,7,7,27,7,0,0,0.571429,0,0,FALSE
5,0,9,9,38,10,0,0,0.444444,0,2,FALSE
65,0,162,161,970,311,0,0,0.709877,0,2,FALSE
3,3,4,4,9,4,0,0,-1,1,0,FALSE
4,0,7,3,59,17,0,0,0.285714,0,0,FALSE
4,0,8,3,83,21,0,0,0.25,0,2,FALSE
93,93,160,160,501,160,0,0,-1,8,0,FALSE
0,0,3,1,84,19,0,0,-1,2,8,FALSE
1,0,11,4,593,118,0,0,0.818182,0,2,FALSE
7,7,46,46,172,46,0,0,-1,1,0,FALSE
10,0,28,19,159,38,0,0,0.392857,0,4,FALSE
0,0,10,10,67,10,0,0,-1,0,0,FALSE
27,0,61,47,393,88,0,0,0.278689,0,9,FALSE
16,4,26,17,566,105,0,0,0.346154,6,5,FALSE
1,0,2,2,58,5,0,0,0,0,4,FALSE
4,0,10,3,101,31,0,0,0.2,0,1,FALSE
2,0,2,1,21,3,0,0,1,1,2,FALSE
11,4,13,12,71,16,0,0,0.461538,0,0,FALSE
1,0,5,5,22,5,0,0,0,0,1,FALSE
7,0,12,12,45,12,0,0,0.583333,0,0,FALSE
0,0,3,2,35,6,0,0,-1,0,0,FALSE
17,0,13,13,258,33,0,0,0.384615,0,5,FALSE
9,0,7,7,220,25,0,0,0.428571,0,7,FALSE
16,1,12,10,191,28,0,0,0.333333,1,4,FALSE
5,0,4,4,30,4,0,0,0.5,0,0,FALSE
10,0,8,8,99,10,0,0,0.375,0,4,FALSE
12,0,8,8,194,22,0,0,0.375,0,6,FALSE
11,0,7,7,122,11,0,0,0.285714,0,4,FALSE
13,0,8,8,100,11,0,0,0.5,0,5,FALSE
5,0,8,7,104,9,0,0,0.5,0,2,FALSE
16,0,33,33,117,33,0,0,0.484848,0,1,FALSE
5,0,10,9,73,17,0,0,0.5,0,1,FALSE
16,8,11,11,73,19,0,0,0.181818,1,0,FALSE
58,0,59,56,349,61,0,0,0.084746,0,1,FALSE
1,1,12,12,112,29,0,0,1,1,3,FALSE
3,0,6,5,46,10,0,0,1,0,1,FALSE
0,0,5,5,42,10,0,0,-1,0,3,FALSE
36,18,20,20,154,39,0,0,0,1,1,FALSE
4,0,3,2,33,4,0,0,1,0,0,FALSE
3,2,5,4,86,9,0,0,0.4,1,9,FALSE
1,0,2,2,21,3,0,0,1,0,2,FALSE
14,0,28,28,100,28,0,0,0.5,0,1,FALSE
1,1,18,18,21,18,0,0,-1,1,1,FALSE
4,1,7,7,87,18,0,0,0.571429,0,3,FALSE
1,1,9,9,12,9,0,0,-1,0,1,FALSE
22,0,22,21,139,22,0,0,1,34,0,FALSE
2,2,1,0,6,1,0,0,0,20,0,FALSE
7,0,14,14,51,14,0,0,0.5,0,0,FALSE
33,11,54,54,259,66,0,0,0.462963,9,4,FALSE
4,1,10,10,144,27,0,0,0.5,2,3,FALSE
1,1,20,20,23,20,0,0,-1,0,1,FALSE
1,1,6,6,9,6,0,0,-1,0,1,FALSE
9,0,19,19,78,21,0,0,0.473684,0,1,FALSE
62,12,111,111,454,119,0,0,0.441441,5,7,FALSE
5,2,11,11,131,29,0,0,0.181818,1,4,FALSE
3,3,80,80,105,80,0,0,-1,0,1,FALSE
1,1,8,8,11,8,0,0,-1,0,1,FALSE
1,1,8,8,11,8,0,0,-1,1,1,FALSE
1,1,5,5,8,5,0,0,-1,0,1,FALSE
26,5,42,42,172,42,0,0,0.5,0,1,FALSE
1,1,17,17,20,17,0,0,-1,0,1,FALSE
10,0,20,20,75,20,0,0,0.5,0,0,FALSE
12,0,24,24,86,24,0,0,0.5,0,1,FALSE
11,2,18,18,67,18,0,0,0.5,0,0,FALSE
34,17,34,34,138,34,0,0,0.5,0,0,FALSE
9,0,18,18,65,18,0,0,0.5,0,0,FALSE
23,2,42,42,160,42,0,0,0.5,0,1,FALSE
4,1,9,9,139,24,0,0,0.222222,0,4,FALSE
1,1,29,29,76,29,0,0,-1,1,1,FALSE
7,0,14,14,51,14,0,0,0.5,0,1,FALSE
2,0,6,4,50,9,0,0,0.5,0,2,FALSE
33,11,48,48,205,52,0,0,0.479167,1,2,FALSE
4,1,12,12,195,33,0,0,0.166667,0,3,FALSE
4,4,41,41,57,41,0,0,-1,0,1,FALSE
24,12,27,27,116,30,0,0,0.555556,1,0,FALSE
1,1,18,18,21,18,0,0,-1,0,1,FALSE
2,0,81,81,269,82,0,0,0.839506,0,1,FALSE
1,0,22,21,775,67,0,0,0.181818,0,2,FALSE
1,0,10,10,307,24,0,0,0.2,0,1,FALSE
1,0,10,10,264,14,0,0,0.2,0,2,FALSE
1,0,25,24,961,83,0,0,0.12,0,1,FALSE
1,0,10,10,279,17,0,0,0.4,0,1,FALSE
1,0,7,7,179,12,0,0,0.285714,0,1,FALSE
1,0,12,12,391,28,0,0,0.166667,0,2,FALSE
1,0,84,81,1885,163,0,0,0.511905,0,3,FALSE
1,0,9,9,247,16,0,0,0.222222,0,1,FALSE
1,0,9,9,254,16,0,0,0.222222,0,2,FALSE
1,0,6,6,148,11,0,0,0.333333,0,1,FALSE
1,0,23,21,675,57,0,0,0.347826,0,2,FALSE
1,0,9,9,252,16,0,0,0.222222,0,2,FALSE
1,0,7,7,180,8,0,0,0.285714,0,3,FALSE
1,0,10,9,320,21,0,0,0.2,0,1,FALSE
1,0,9,9,245,14,0,0,0.222222,0,2,FALSE
1,0,37,33,1165,93,0,0,0.27027,0,2,FALSE
1,0,57,42,1996,217,0,0,0.315789,0,2,FALSE
1,0,19,19,572,39,0,0,0.105263,0,3,FALSE
4,0,4,3,64,9,0,0,0.5,2,2,FALSE
200,35,350,348,1697,396,0,0,0.071429,67,6,FALSE
17,17,1,0,60,1,0,0,0,38,0,FALSE
42,42,1,0,64,1,0,0,0,20,0,FALSE
6,1,33,32,607,142,0,0,0.878788,30,8,FALSE
8,8,3,3,32,4,0,0,0,0,0,FALSE
5,2,2,1,28,4,0,0,0,1,1,FALSE
9,6,11,5,243,27,0,0,0.454545,7,5,FALSE
11,3,13,8,193,37,0,0,0.153846,1,6,FALSE
5,2,3,2,75,9,0,0,0,1,3,FALSE
2,0,3,3,40,7,0,0,0,0,0,FALSE
5,2,2,1,28,4,0,0,0,1,2,FALSE
10,7,11,5,245,27,0,0,0.454545,9,4,FALSE
13,3,19,11,184,36,0,0,0.421053,1,4,FALSE
6,3,2,1,33,5,0,0,0,2,1,FALSE
12,9,14,6,337,36,0,0,0.428571,10,6,FALSE
20,8,20,13,273,53,0,0,0.2,0,4,FALSE
2,0,2,1,69,6,0,0,0,0,3,FALSE
0,0,14,14,16,14,0,0,-1,0,0,FALSE
33,33,3,3,38,3,0,0,-1,0,0,FALSE
0,0,16,16,28,16,0,0,-1,0,0,FALSE
2,0,4,4,295,24,0,0,0.5,0,9,FALSE
1,0,15,15,49,15,0,0,1,0,1,FALSE
3,0,3,3,15,3,0,0,1,0,1,FALSE
1,0,3,3,19,5,0,0,1,0,1,FALSE
1,0,2,2,13,3,0,0,1,0,2,FALSE
1,0,4,4,16,4,0,0,1,0,1,FALSE
12,0,11,11,101,21,0,0,0.909091,1,1,FALSE
2,0,17,17,55,17,0,0,1,0,3,FALSE
0,0,12,12,65,18,0,0,-1,0,5,FALSE
2,0,6,6,23,6,0,0,0.333333,0,3,FALSE
0,0,1,1,432,122,0,0,-1,0,2,FALSE
1,0,3,3,50,4,0,0,0.666667,0,3,FALSE
7,0,5,5,172,32,0,0,0.6,0,9,FALSE
4,0,3,3,132,18,0,0,0.666667,0,6,FALSE
2,0,2,2,100,8,0,0,0,0,5,FALSE
6,0,24,24,960,146,0,0,0.208333,0,9,FALSE
2,0,7,7,160,20,0,0,0.285714,0,7,FALSE
2,0,8,8,604,82,0,0,0.25,0,10,FALSE
5,0,5,5,354,39,0,0,0.4,0,8,FALSE
2,1,6,5,164,19,0,0,1,3,7,FALSE
5,0,16,15,1183,109,0,0,0.125,0,14,FALSE
2,0,6,2,96,12,0,0,0.666667,0,3,FALSE
5,0,26,26,1014,119,0,0,0.076923,0,13,FALSE
18,0,3,3,467,126,0,0,0.666667,0,6,FALSE
0,0,2,2,363,117,0,0,-1,0,3,FALSE
12,0,10,0,186,32,0,0,0.2,0,5,FALSE
4,0,9,8,303,43,0,0,0.222222,0,5,FALSE
7,0,55,48,941,139,0,0,0.618182,2,1,FALSE
1,0,6,6,55,7,0,0,0,0,0,FALSE
1,0,8,6,101,12,0,0,0.375,0,0,FALSE
1,0,8,5,80,9,0,0,0.875,0,0,FALSE
0,0,2,0,24,3,0,0,-1,0,0,FALSE
0,0,2,2,39,6,0,0,-1,0,0,FALSE
2,0,4,4,71,8,0,0,0,0,0,FALSE
2,0,43,42,496,62,0,0,0.697674,0,0,FALSE
0,0,36,0,290,36,0,0,-1,1,0,FALSE
0,0,4,4,60,8,0,0,-1,0,0,FALSE
19,0,37,28,469,48,0,0,0.432432,0,4,FALSE
2,0,6,4,76,10,0,0,0.5,0,1,FALSE
2,0,4,2,49,5,0,0,0,0,1,FALSE
